benchmark_schema_version,benchmark_run_id,benchmark_scale,benchmark_dataset_ids,benchmark_git_commit,benchmark_dataset_id,benchmark_hypothesis_id,hypothesis_id,dataset_id,fixture_id,fixture_name,organism,data_type,coverage,noise_rate,seed,algorithm,strategy_name,implementation_scope,path_vertices,truth_vertices,exact_path_match,vertex_edit_distance,path_accuracy,log_probability,failure_code,runtime_s,peak_rss_mib
1,h1_viterbi_dp_greedy_noise_coverage_sweep,local-smoke,rhizomorph_graph_unit_fixtures,0838eb6e7dfd6c15c82fbe14af5391c1d3211f2f,rhizomorph_graph_unit_fixtures,H1,H1,rhizomorph_graph_unit_fixtures,H1-G3,repeat-copy ambiguity,synthetic,noisy,40,0.01,456,greedy,GreedyViterbi,harness_local_greedy_baseline,"S,L1,R1,T","S,L1,R1,L2,R2,T",false,2,0.0,-Inf,length_mismatch,2.1457672119140625e-6,600.73828125
1,h1_viterbi_dp_greedy_noise_coverage_sweep,local-smoke,rhizomorph_graph_unit_fixtures,0838eb6e7dfd6c15c82fbe14af5391c1d3211f2f,rhizomorph_graph_unit_fixtures,H1,H1,rhizomorph_graph_unit_fixtures,H1-G3,repeat-copy ambiguity,synthetic,noisy,40,0.05,42,viterbi_objective_oracle,ExhaustiveViterbiObjectiveOracle,tiny_fixture_exhaustive_oracle_not_production_strategy,"S,L1,R1,L2,R2,T","S,L1,R1,L2,R2,T",true,0,1.0,-1.8152877298835028,none,1.0013580322265625e-5,600.73828125
1,h1_viterbi_dp_greedy_noise_coverage_sweep,local-smoke,rhizomorph_graph_unit_fixtures,0838eb6e7dfd6c15c82fbe14af5391c1d3211f2f,rhizomorph_graph_unit_fixtures,H1,H1,rhizomorph_graph_unit_fixtures,H1-G3,repeat-copy ambiguity,synthetic,noisy,40,0.05,42,greedy,GreedyViterbi,harness_local_greedy_baseline,"S,L1,R1,T","S,L1,R1,L2,R2,T",false,2,0.0,-Inf,length_mismatch,2.86102294921875e-6,600.73828125
1,h1_viterbi_dp_greedy_noise_coverage_sweep,local-smoke,rhizomorph_graph_unit_fixtures,0838eb6e7dfd6c15c82fbe14af5391c1d3211f2f,rhizomorph_graph_unit_fixtures,H1,H1,rhizomorph_graph_unit_fixtures,H1-G3,repeat-copy ambiguity,synthetic,noisy,40,0.05,123,viterbi_objective_oracle,ExhaustiveViterbiObjectiveOracle,tiny_fixture_exhaustive_oracle_not_production_strategy,"S,L1,R1,L2,R2,T","S,L1,R1,L2,R2,T",true,0,1.0,-1.8586297356700363,none,1.0013580322265625e-5,600.73828125
1,h1_viterbi_dp_greedy_noise_coverage_sweep,local-smoke,rhizomorph_graph_unit_fixtures,0838eb6e7dfd6c15c82fbe14af5391c1d3211f2f,rhizomorph_graph_unit_fixtures,H1,H1,rhizomorph_graph_unit_fixtures,H1-G3,repeat-copy ambiguity,synthetic,noisy,40,0.05,123,greedy,GreedyViterbi,harness_local_greedy_baseline,"S,L1,R1,T","S,L1,R1,L2,R2,T",false,2,0.0,-Inf,length_mismatch,3.0994415283203125e-6,600.73828125
1,h1_viterbi_dp_greedy_noise_coverage_sweep,local-smoke,rhizomorph_graph_unit_fixtures,0838eb6e7dfd6c15c82fbe14af5391c1d3211f2f,rhizomorph_graph_unit_fixtures,H1,H1,rhizomorph_graph_unit_fixtures,H1-G3,repeat-copy ambiguity,synthetic,noisy,40,0.05,456,viterbi_objective_oracle,ExhaustiveViterbiObjectiveOracle,tiny_fixture_exhaustive_oracle_not_production_strategy,"S,L1,R1,L2,R2,T","S,L1,R1,L2,R2,T",true,0,1.0,-1.8802653711886703,none,9.059906005859375e-6,600.73828125
1,h1_viterbi_dp_greedy_noise_coverage_sweep,local-smoke,rhizomorph_graph_unit_fixtures,0838eb6e7dfd6c15c82fbe14af5391c1d3211f2f,rhizomorph_graph_unit_fixtures,H1,H1,rhizomorph_graph_unit_fixtures,H1-G3,repeat-copy ambiguity,synthetic,noisy,40,0.05,456,greedy,GreedyViterbi,harness_local_greedy_baseline,"S,L1,R1,T","S,L1,R1,L2,R2,T",false,2,0.0,-Inf,length_mismatch,3.814697265625e-6,600.73828125
1,h1_viterbi_dp_greedy_noise_coverage_sweep,local-smoke,rhizomorph_graph_unit_fixtures,0838eb6e7dfd6c15c82fbe14af5391c1d3211f2f,rhizomorph_graph_unit_fixtures,H1,H1,rhizomorph_graph_unit_fixtures,H1-G3,repeat-copy ambiguity,synthetic,noisy,40,0.1,42,viterbi_objective_oracle,ExhaustiveViterbiObjectiveOracle,tiny_fixture_exhaustive_oracle_not_production_strategy,"S,L1,R1,L2,R2,T","S,L1,R1,L2,R2,T",true,0,1.0,-1.9159261842833104,none,8.821487426757812e-6,600.73828125
1,h1_viterbi_dp_greedy_noise_coverage_sweep,local-smoke,rhizomorph_graph_unit_fixtures,0838eb6e7dfd6c15c82fbe14af5391c1d3211f2f,rhizomorph_graph_unit_fixtures,H1,H1,rhizomorph_graph_unit_fixtures,H1-G3,repeat-copy ambiguity,synthetic,noisy,40,0.1,42,greedy,GreedyViterbi,harness_local_greedy_baseline,"S,L1,R1,T","S,L1,R1,L2,R2,T",false,2,0.0,-Inf,length_mismatch,3.0994415283203125e-6,600.73828125
1,h1_viterbi_dp_greedy_noise_coverage_sweep,local-smoke,rhizomorph_graph_unit_fixtures,0838eb6e7dfd6c15c82fbe14af5391c1d3211f2f,rhizomorph_graph_unit_fixtures,H1,H1,rhizomorph_graph_unit_fixtures,H1-G3,repeat-copy ambiguity,synthetic,noisy,40,0.1,123,viterbi_objective_oracle,ExhaustiveViterbiObjectiveOracle,tiny_fixture_exhaustive_oracle_not_production_strategy,"S,L1,R1,L2,R2,T","S,L1,R1,L2,R2,T",true,0,1.0,-1.8803768850038916,none,9.059906005859375e-6,600.73828125
1,h1_viterbi_dp_greedy_noise_coverage_sweep,local-smoke,rhizomorph_graph_unit_fixtures,0838eb6e7dfd6c15c82fbe14af5391c1d3211f2f,rhizomorph_graph_unit_fixtures,H1,H1,rhizomorph_graph_unit_fixtures,H1-G3,repeat-copy ambiguity,synthetic,noisy,40,0.1,123,greedy,GreedyViterbi,harness_local_greedy_baseline,"S,L1,R1,T","S,L1,R1,L2,R2,T",false,2,0.0,-Inf,length_mismatch,1.9073486328125e-6,600.73828125
1,h1_viterbi_dp_greedy_noise_coverage_sweep,local-smoke,rhizomorph_graph_unit_fixtures,0838eb6e7dfd6c15c82fbe14af5391c1d3211f2f,rhizomorph_graph_unit_fixtures,H1,H1,rhizomorph_graph_unit_fixtures,H1-G3,repeat-copy ambiguity,synthetic,noisy,40,0.1,456,viterbi_objective_oracle,ExhaustiveViterbiObjectiveOracle,tiny_fixture_exhaustive_oracle_not_production_strategy,"S,L1,R1,L2,R2,T","S,L1,R1,L2,R2,T",true,0,1.0,-1.9402761443754863,none,8.821487426757812e-6,600.73828125
1,h1_viterbi_dp_greedy_noise_coverage_sweep,local-smoke,rhizomorph_graph_unit_fixtures,0838eb6e7dfd6c15c82fbe14af5391c1d3211f2f,rhizomorph_graph_unit_fixtures,H1,H1,rhizomorph_graph_unit_fixtures,H1-G3,repeat-copy ambiguity,synthetic,noisy,40,0.1,456,greedy,GreedyViterbi,harness_local_greedy_baseline,"S,L1,R1,T","S,L1,R1,L2,R2,T",false,2,0.0,-Inf,length_mismatch,3.0994415283203125e-6,600.73828125
1,h1_viterbi_dp_greedy_noise_coverage_sweep,local-smoke,rhizomorph_graph_unit_fixtures,0838eb6e7dfd6c15c82fbe14af5391c1d3211f2f,rhizomorph_graph_unit_fixtures,H1,H1,rhizomorph_graph_unit_fixtures,H1-G3,repeat-copy ambiguity,synthetic,noisy,40,0.2,42,viterbi_objective_oracle,ExhaustiveViterbiObjectiveOracle,tiny_fixture_exhaustive_oracle_not_production_strategy,"S,L1,R1,L2,R2,T","S,L1,R1,L2,R2,T",true,0,1.0,-1.9780579630733566,none,8.821487426757812e-6,600.73828125
1,h1_viterbi_dp_greedy_noise_coverage_sweep,local-smoke,rhizomorph_graph_unit_fixtures,0838eb6e7dfd6c15c82fbe14af5391c1d3211f2f,rhizomorph_graph_unit_fixtures,H1,H1,rhizomorph_graph_unit_fixtures,H1-G3,repeat-copy ambiguity,synthetic,noisy,40,0.2,42,greedy,GreedyViterbi,harness_local_greedy_baseline,"S,L1,R1,T","S,L1,R1,L2,R2,T",false,2,0.0,-Inf,length_mismatch,2.1457672119140625e-6,600.73828125
1,h1_viterbi_dp_greedy_noise_coverage_sweep,local-smoke,rhizomorph_graph_unit_fixtures,0838eb6e7dfd6c15c82fbe14af5391c1d3211f2f,rhizomorph_graph_unit_fixtures,H1,H1,rhizomorph_graph_unit_fixtures,H1-G3,repeat-copy ambiguity,synthetic,noisy,40,0.2,123,viterbi_objective_oracle,ExhaustiveViterbiObjectiveOracle,tiny_fixture_exhaustive_oracle_not_production_strategy,"S,L1,R1,L2,R2,T","S,L1,R1,L2,R2,T",true,0,1.0,-1.9936896356323632,none,9.059906005859375e-6,600.73828125
1,h1_viterbi_dp_greedy_noise_coverage_sweep,local-smoke,rhizomorph_graph_unit_fixtures,0838eb6e7dfd6c15c82fbe14af5391c1d3211f2f,rhizomorph_graph_unit_fixtures,H1,H1,rhizomorph_graph_unit_fixtures,H1-G3,repeat-copy ambiguity,synthetic,noisy,40,0.2,123,greedy,GreedyViterbi,harness_local_greedy_baseline,"S,L1,R1,T","S,L1,R1,L2,R2,T",false,2,0.0,-Inf,length_mismatch,2.86102294921875e-6,600.73828125
1,h1_viterbi_dp_greedy_noise_coverage_sweep,local-smoke,rhizomorph_graph_unit_fixtures,0838eb6e7dfd6c15c82fbe14af5391c1d3211f2f,rhizomorph_graph_unit_fixtures,H1,H1,rhizomorph_graph_unit_fixtures,H1-G3,repeat-copy ambiguity,synthetic,noisy,40,0.2,456,viterbi_objective_oracle,ExhaustiveViterbiObjectiveOracle,tiny_fixture_exhaustive_oracle_not_production_strategy,"S,L1,R1,L2,R2,T","S,L1,R1,L2,R2,T",true,0,1.0,-2.095786437077998,none,1.0013580322265625e-5,600.73828125
1,h1_viterbi_dp_greedy_noise_coverage_sweep,local-smoke,rhizomorph_graph_unit_fixtures,0838eb6e7dfd6c15c82fbe14af5391c1d3211f2f,rhizomorph_graph_unit_fixtures,H1,H1,rhizomorph_graph_unit_fixtures,H1-G3,repeat-copy ambiguity,synthetic,noisy,40,0.2,456,greedy,GreedyViterbi,harness_local_greedy_baseline,"S,C1,C2,C3,T","S,L1,R1,L2,R2,T",false,4,0.0,-Inf,length_mismatch,2.1457672119140625e-6,600.73828125
1,h1_viterbi_dp_greedy_noise_coverage_sweep,local-smoke,rhizomorph_graph_unit_fixtures,0838eb6e7dfd6c15c82fbe14af5391c1d3211f2f,rhizomorph_graph_unit_fixtures,H1,H1,rhizomorph_graph_unit_fixtures,H1-G4,near-tie bubble,synthetic,noisy,5,0.0,42,viterbi_objective_oracle,ExhaustiveViterbiObjectiveOracle,tiny_fixture_exhaustive_oracle_not_production_strategy,"S,A1,A2,T","S,A1,A2,T",true,0,1.0,-0.7985078295510692,none,0.00019693374633789062,600.73828125
1,h1_viterbi_dp_greedy_noise_coverage_sweep,local-smoke,rhizomorph_graph_unit_fixtures,0838eb6e7dfd6c15c82fbe14af5391c1d3211f2f,rhizomorph_graph_unit_fixtures,H1,H1,rhizomorph_graph_unit_fixtures,H1-G4,near-tie bubble,synthetic,noisy,5,0.0,42,greedy,GreedyViterbi,harness_local_greedy_baseline,"S,A1,A2,T","S,A1,A2,T",true,0,1.0,-0.7985078295510692,none,5.9604644775390625e-6,600.73828125
1,h1_viterbi_dp_greedy_noise_coverage_sweep,local-smoke,rhizomorph_graph_unit_fixtures,0838eb6e7dfd6c15c82fbe14af5391c1d3211f2f,rhizomorph_graph_unit_fixtures,H1,H1,rhizomorph_graph_unit_fixtures,H1-G4,near-tie bubble,synthetic,noisy,5,0.0,123,viterbi_objective_oracle,ExhaustiveViterbiObjectiveOracle,tiny_fixture_exhaustive_oracle_not_production_strategy,"S,A1,A2,T","S,A1,A2,T",true,0,1.0,-0.7703369978224435,none,1.0967254638671875e-5,600.73828125
1,h1_viterbi_dp_greedy_noise_coverage_sweep,local-smoke,rhizomorph_graph_unit_fixtures,0838eb6e7dfd6c15c82fbe14af5391c1d3211f2f,rhizomorph_graph_unit_fixtures,H1,H1,rhizomorph_graph_unit_fixtures,H1-G4,near-tie bubble,synthetic,noisy,5,0.0,123,greedy,GreedyViterbi,harness_local_greedy_baseline,"S,A1,A2,T","S,A1,A2,T",true,0,1.0,-0.7703369978224435,none,3.0994415283203125e-6,600.73828125
1,h1_viterbi_dp_greedy_noise_coverage_sweep,local-smoke,rhizomorph_graph_unit_fixtures,0838eb6e7dfd6c15c82fbe14af5391c1d3211f2f,rhizomorph_graph_unit_fixtures,H1,H1,rhizomorph_graph_unit_fixtures,H1-G4,near-tie bubble,synthetic,noisy,5,0.0,456,viterbi_objective_oracle,ExhaustiveViterbiObjectiveOracle,tiny_fixture_exhaustive_oracle_not_production_strategy,"S,A1,A2,T","S,A1,A2,T",true,0,1.0,-0.9038683368755589,none,5.9604644775390625e-6,600.73828125
1,h1_viterbi_dp_greedy_noise_coverage_sweep,local-smoke,rhizomorph_graph_unit_fixtures,0838eb6e7dfd6c15c82fbe14af5391c1d3211f2f,rhizomorph_graph_unit_fixtures,H1,H1,rhizomorph_graph_unit_fixtures,H1-G4,near-tie bubble,synthetic,noisy,5,0.0,456,greedy,GreedyViterbi,harness_local_greedy_baseline,"S,A1,A2,T","S,A1,A2,T",true,0,1.0,-0.9038683368755589,none,2.1457672119140625e-6,600.73828125
1,h1_viterbi_dp_greedy_noise_coverage_sweep,local-smoke,rhizomorph_graph_unit_fixtures,0838eb6e7dfd6c15c82fbe14af5391c1d3211f2f,rhizomorph_graph_unit_fixtures,H1,H1,rhizomorph_graph_unit_fixtures,H1-G4,near-tie bubble,synthetic,noisy,5,0.01,42,viterbi_objective_oracle,ExhaustiveViterbiObjectiveOracle,tiny_fixture_exhaustive_oracle_not_production_strategy,"S,A1,A2,T","S,A1,A2,T",true,0,1.0,-0.7985078295510692,none,5.0067901611328125e-6,600.73828125
1,h1_viterbi_dp_greedy_noise_coverage_sweep,local-smoke,rhizomorph_graph_unit_fixtures,0838eb6e7dfd6c15c82fbe14af5391c1d3211f2f,rhizomorph_graph_unit_fixtures,H1,H1,rhizomorph_graph_unit_fixtures,H1-G4,near-tie bubble,synthetic,noisy,5,0.01,42,greedy,GreedyViterbi,harness_local_greedy_baseline,"S,A1,A2,T","S,A1,A2,T",true,0,1.0,-0.7985078295510692,none,2.1457672119140625e-6,600.73828125
1,h1_viterbi_dp_greedy_noise_coverage_sweep,local-smoke,rhizomorph_graph_unit_fixtures,0838eb6e7dfd6c15c82fbe14af5391c1d3211f2f,rhizomorph_graph_unit_fixtures,H1,H1,rhizomorph_graph_unit_fixtures,H1-G4,near-tie bubble,synthetic,noisy,5,0.01,123,viterbi_objective_oracle,ExhaustiveViterbiObjectiveOracle,tiny_fixture_exhaustive_oracle_not_production_strategy,"S,A1,A2,T","S,A1,A2,T",true,0,1.0,-0.7703369978224435,none,7.152557373046875e-6,600.73828125
1,h1_viterbi_dp_greedy_noise_coverage_sweep,local-smoke,rhizomorph_graph_unit_fixtures,0838eb6e7dfd6c15c82fbe14af5391c1d3211f2f,rhizomorph_graph_unit_fixtures,H1,H1,rhizomorph_graph_unit_fixtures,H1-G4,near-tie bubble,synthetic,noisy,5,0.01,123,greedy,GreedyViterbi,harness_local_greedy_baseline,"S,A1,A2,T","S,A1,A2,T",true,0,1.0,-0.7703369978224435,none,1.9073486328125e-6,600.73828125
1,h1_viterbi_dp_greedy_noise_coverage_sweep,local-smoke,rhizomorph_graph_unit_fixtures,0838eb6e7dfd6c15c82fbe14af5391c1d3211f2f,rhizomorph_graph_unit_fixtures,H1,H1,rhizomorph_graph_unit_fixtures,H1-G4,near-tie bubble,synthetic,noisy,5,0.01,456,viterbi_objective_oracle,ExhaustiveViterbiObjectiveOracle,tiny_fixture_exhaustive_oracle_not_production_strategy,"S,A1,A2,T","S,A1,A2,T",true,0,1.0,-0.9038683368755589,none,6.9141387939453125e-6,600.73828125
1,h1_viterbi_dp_greedy_noise_coverage_sweep,local-smoke,rhizomorph_graph_unit_fixtures,0838eb6e7dfd6c15c82fbe14af5391c1d3211f2f,rhizomorph_graph_unit_fixtures,H1,H1,rhizomorph_graph_unit_fixtures,H1-G4,near-tie bubble,synthetic,noisy,5,0.01,456,greedy,GreedyViterbi,harness_local_greedy_baseline,"S,A1,A2,T","S,A1,A2,T",true,0,1.0,-0.9038683368755589,none,1.9073486328125e-6,600.73828125
1,h1_viterbi_dp_greedy_noise_coverage_sweep,local-smoke,rhizomorph_graph_unit_fixtures,0838eb6e7dfd6c15c82fbe14af5391c1d3211f2f,rhizomorph_graph_unit_fixtures,H1,H1,rhizomorph_graph_unit_fixtures,H1-G4,near-tie bubble,synthetic,noisy,5,0.05,42,viterbi_objective_oracle,ExhaustiveViterbiObjectiveOracle,tiny_fixture_exhaustive_oracle_not_production_strategy,"S,A1,A2,T","S,A1,A2,T",true,0,1.0,-0.9991784644071782,none,5.0067901611328125e-6,600.73828125
1,h1_viterbi_dp_greedy_noise_coverage_sweep,local-smoke,rhizomorph_graph_unit_fixtures,0838eb6e7dfd6c15c82fbe14af5391c1d3211f2f,rhizomorph_graph_unit_fixtures,H1,H1,rhizomorph_graph_unit_fixtures,H1-G4,near-tie bubble,synthetic,noisy,5,0.05,42,greedy,GreedyViterbi,harness_local_greedy_baseline,"S,A1,A2,T","S,A1,A2,T",true,0,1.0,-0.9991784644071782,none,1.9073486328125e-6,600.73828125
1,h1_viterbi_dp_greedy_noise_coverage_sweep,local-smoke,rhizomorph_graph_unit_fixtures,0838eb6e7dfd6c15c82fbe14af5391c1d3211f2f,rhizomorph_graph_unit_fixtures,H1,H1,rhizomorph_graph_unit_fixtures,H1-G4,near-tie bubble,synthetic,noisy,5,0.05,123,viterbi_objective_oracle,ExhaustiveViterbiObjectiveOracle,tiny_fixture_exhaustive_oracle_not_production_strategy,"S,A1,A2,T","S,A1,A2,T",true,0,1.0,-0.7703369978224435,none,1.7881393432617188e-5,600.73828125
1,h1_viterbi_dp_greedy_noise_coverage_sweep,local-smoke,rhizomorph_graph_unit_fixtures,0838eb6e7dfd6c15c82fbe14af5391c1d3211f2f,rhizomorph_graph_unit_fixtures,H1,H1,rhizomorph_graph_unit_fixtures,H1-G4,near-tie bubble,synthetic,noisy,5,0.05,123,greedy,GreedyViterbi,harness_local_greedy_baseline,"S,A1,A2,T","S,A1,A2,T",true,0,1.0,-0.7703369978224435,none,2.1457672119140625e-6,600.73828125
1,h1_viterbi_dp_greedy_noise_coverage_sweep,local-smoke,rhizomorph_graph_unit_fixtures,0838eb6e7dfd6c15c82fbe14af5391c1d3211f2f,rhizomorph_graph_unit_fixtures,H1,H1,rhizomorph_graph_unit_fixtures,H1-G4,near-tie bubble,synthetic,noisy,5,0.05,456,viterbi_objective_oracle,ExhaustiveViterbiObjectiveOracle,tiny_fixture_exhaustive_oracle_not_production_strategy,"S,A1,A2,T","S,A1,A2,T",true,0,1.0,-0.9038683368755589,none,3.814697265625e-6,600.73828125
1,h1_viterbi_dp_greedy_noise_coverage_sweep,local-smoke,rhizomorph_graph_unit_fixtures,0838eb6e7dfd6c15c82fbe14af5391c1d3211f2f,rhizomorph_graph_unit_fixtures,H1,H1,rhizomorph_graph_unit_fixtures,H1-G4,near-tie bubble,synthetic,noisy,5,0.05,456,greedy,GreedyViterbi,harness_local_greedy_baseline,"S,A1,A2,T","S,A1,A2,T",true,0,1.0,-0.9038683368755589,none,2.1457672119140625e-6,600.73828125
1,h1_viterbi_dp_greedy_noise_coverage_sweep,local-smoke,rhizomorph_graph_unit_fixtures,0838eb6e7dfd6c15c82fbe14af5391c1d3211f2f,rhizomorph_graph_unit_fixtures,H1,H1,rhizomorph_graph_unit_fixtures,H1-G4,near-tie bubble,synthetic,noisy,5,0.1,42,viterbi_objective_oracle,ExhaustiveViterbiObjectiveOracle,tiny_fixture_exhaustive_oracle_not_production_strategy,"S,A1,A2,T","S,A1,A2,T",true,0,1.0,-0.9991784644071782,none,5.0067901611328125e-6,600.73828125
1,h1_viterbi_dp_greedy_noise_coverage_sweep,local-smoke,rhizomorph_graph_unit_fixtures,0838eb6e7dfd6c15c82fbe14af5391c1d3211f2f,rhizomorph_graph_unit_fixtures,H1,H1,rhizomorph_graph_unit_fixtures,H1-G4,near-tie bubble,synthetic,noisy,5,0.1,42,greedy,GreedyViterbi,harness_local_greedy_baseline,"S,A1,A2,T","S,A1,A2,T",true,0,1.0,-0.9991784644071782,none,2.1457672119140625e-6,600.73828125
1,h1_viterbi_dp_greedy_noise_coverage_sweep,local-smoke,rhizomorph_graph_unit_fixtures,0838eb6e7dfd6c15c82fbe14af5391c1d3211f2f,rhizomorph_graph_unit_fixtures,H1,H1,rhizomorph_graph_unit_fixtures,H1-G4,near-tie bubble,synthetic,noisy,5,0.1,123,viterbi_objective_oracle,ExhaustiveViterbiObjectiveOracle,tiny_fixture_exhaustive_oracle_not_production_strategy,"S,A1,A2,T","S,A1,A2,T",true,0,1.0,-0.7703369978224435,none,5.9604644775390625e-6,600.73828125
1,h1_viterbi_dp_greedy_noise_coverage_sweep,local-smoke,rhizomorph_graph_unit_fixtures,0838eb6e7dfd6c15c82fbe14af5391c1d3211f2f,rhizomorph_graph_unit_fixtures,H1,H1,rhizomorph_graph_unit_fixtures,H1-G4,near-tie bubble,synthetic,noisy,5,0.1,123,greedy,GreedyViterbi,harness_local_greedy_baseline,"S,A1,A2,T","S,A1,A2,T",true,0,1.0,-0.7703369978224435,none,2.1457672119140625e-6,600.73828125
1,h1_viterbi_dp_greedy_noise_coverage_sweep,local-smoke,rhizomorph_graph_unit_fixtures,0838eb6e7dfd6c15c82fbe14af5391c1d3211f2f,rhizomorph_graph_unit_fixtures,H1,H1,rhizomorph_graph_unit_fixtures,H1-G4,near-tie bubble,synthetic,noisy,5,0.1,456,viterbi_objective_oracle,ExhaustiveViterbiObjectiveOracle,tiny_fixture_exhaustive_oracle_not_production_strategy,"S,A1,A2,T","S,A1,A2,T",true,0,1.0,-0.9038683368755589,none,4.0531158447265625e-6,600.73828125
1,h1_viterbi_dp_greedy_noise_coverage_sweep,local-smoke,rhizomorph_graph_unit_fixtures,0838eb6e7dfd6c15c82fbe14af5391c1d3211f2f,rhizomorph_graph_unit_fixtures,H1,H1,rhizomorph_graph_unit_fixtures,H1-G4,near-tie bubble,synthetic,noisy,5,0.1,456,greedy,GreedyViterbi,harness_local_greedy_baseline,"S,A1,A2,T","S,A1,A2,T",true,0,1.0,-0.9038683368755589,none,1.9073486328125e-6,600.73828125
1,h1_viterbi_dp_greedy_noise_coverage_sweep,local-smoke,rhizomorph_graph_unit_fixtures,0838eb6e7dfd6c15c82fbe14af5391c1d3211f2f,rhizomorph_graph_unit_fixtures,H1,H1,rhizomorph_graph_unit_fixtures,H1-G4,near-tie bubble,synthetic,noisy,5,0.2,42,viterbi_objective_oracle,ExhaustiveViterbiObjectiveOracle,tiny_fixture_exhaustive_oracle_not_production_strategy,"S,A1,A2,T","S,A1,A2,T",true,0,1.0,-1.0861898186695413,none,5.0067901611328125e-6,600.73828125
1,h1_viterbi_dp_greedy_noise_coverage_sweep,local-smoke,rhizomorph_graph_unit_fixtures,0838eb6e7dfd6c15c82fbe14af5391c1d3211f2f,rhizomorph_graph_unit_fixtures,H1,H1,rhizomorph_graph_unit_fixtures,H1-G4,near-tie bubble,synthetic,noisy,5,0.2,42,greedy,GreedyViterbi,harness_local_greedy_baseline,"S,A1,A2,T","S,A1,A2,T",true,0,1.0,-1.0861898186695413,none,1.9073486328125e-6,600.73828125
1,h1_viterbi_dp_greedy_noise_coverage_sweep,local-smoke,rhizomorph_graph_unit_fixtures,0838eb6e7dfd6c15c82fbe14af5391c1d3211f2f,rhizomorph_graph_unit_fixtures,H1,H1,rhizomorph_graph_unit_fixtures,H1-G4,near-tie bubble,synthetic,noisy,5,0.2,123,viterbi_objective_oracle,ExhaustiveViterbiObjectiveOracle,tiny_fixture_exhaustive_oracle_not_production_strategy,"S,A1,A2,T","S,A1,A2,T",true,0,1.0,-0.7703369978224435,none,4.76837158203125e-6,600.73828125
1,h1_viterbi_dp_greedy_noise_coverage_sweep,local-smoke,rhizomorph_graph_unit_fixtures,0838eb6e7dfd6c15c82fbe14af5391c1d3211f2f,rhizomorph_graph_unit_fixtures,H1,H1,rhizomorph_graph_unit_fixtures,H1-G4,near-tie bubble,synthetic,noisy,5,0.2,123,greedy,GreedyViterbi,harness_local_greedy_baseline,"S,A1,A2,T","S,A1,A2,T",true,0,1.0,-0.7703369978224435,none,2.1457672119140625e-6,600.73828125
1,h1_viterbi_dp_greedy_noise_coverage_sweep,local-smoke,rhizomorph_graph_unit_fixtures,0838eb6e7dfd6c15c82fbe14af5391c1d3211f2f,rhizomorph_graph_unit_fixtures,H1,H1,rhizomorph_graph_unit_fixtures,H1-G4,near-tie bubble,synthetic,noisy,5,0.2,456,viterbi_objective_oracle,ExhaustiveViterbiObjectiveOracle,tiny_fixture_exhaustive_oracle_not_production_strategy,"S,A1,A2,T","S,A1,A2,T",true,0,1.0,-0.9038683368755589,none,4.0531158447265625e-6,600.73828125
1,h1_viterbi_dp_greedy_noise_coverage_sweep,local-smoke,rhizomorph_graph_unit_fixtures,0838eb6e7dfd6c15c82fbe14af5391c1d3211f2f,rhizomorph_graph_unit_fixtures,H1,H1,rhizomorph_graph_unit_fixtures,H1-G4,near-tie bubble,synthetic,noisy,5,0.2,456,greedy,GreedyViterbi,harness_local_greedy_baseline,"S,A1,A2,T","S,A1,A2,T",true,0,1.0,-0.9038683368755589,none,3.0994415283203125e-6,600.73828125
1,h1_viterbi_dp_greedy_noise_coverage_sweep,local-smoke,rhizomorph_graph_unit_fixtures,0838eb6e7dfd6c15c82fbe14af5391c1d3211f2f,rhizomorph_graph_unit_fixtures,H1,H1,rhizomorph_graph_unit_fixtures,H1-G4,near-tie bubble,synthetic,noisy,10,0.0,42,viterbi_objective_oracle,ExhaustiveViterbiObjectiveOracle,tiny_fixture_exhaustive_oracle_not_production_strategy,"S,A1,A2,T","S,A1,A2,T",true,0,1.0,-0.8393297657380145,none,5.0067901611328125e-6,600.73828125
1,h1_viterbi_dp_greedy_noise_coverage_sweep,local-smoke,rhizomorph_graph_unit_fixtures,0838eb6e7dfd6c15c82fbe14af5391c1d3211f2f,rhizomorph_graph_unit_fixtures,H1,H1,rhizomorph_graph_unit_fixtures,H1-G4,near-tie bubble,synthetic,noisy,10,0.0,42,greedy,GreedyViterbi,harness_local_greedy_baseline,"S,A1,A2,T","S,A1,A2,T",true,0,1.0,-0.8393297657380145,none,1.9073486328125e-6,600.73828125
1,h1_viterbi_dp_greedy_noise_coverage_sweep,local-smoke,rhizomorph_graph_unit_fixtures,0838eb6e7dfd6c15c82fbe14af5391c1d3211f2f,rhizomorph_graph_unit_fixtures,H1,H1,rhizomorph_graph_unit_fixtures,H1-G4,near-tie bubble,synthetic,noisy,10,0.0,123,viterbi_objective_oracle,ExhaustiveViterbiObjectiveOracle,tiny_fixture_exhaustive_oracle_not_production_strategy,"S,A1,A2,T","S,A1,A2,T",true,0,1.0,-0.8467098633951171,none,5.0067901611328125e-6,600.73828125
