benchmark_schema_version,benchmark_run_id,benchmark_scale,benchmark_dataset_ids,benchmark_git_commit,benchmark_dataset_id,dataset_id,dataset_name,category,repeat_class,period,content_fraction,copy_number,divergence,k,k_class,gcd_k_period,factor_sharing,reference_length,n_references,coverage,read_error_rate,n_seeds,recovery_w,mean_wmer_recovery,largest_correct_contig_fraction,resolution_std,mean_contig_count,all_seeds_assembled,assembly_errors
1,prime_k_ablation_denovo_degree_repeatclass_20260712,local-smoke,"collision_distinct_9bp,collision_shared_9bp,control_nonrepetitive,immune_cassette_n4_d10,immune_mhc_hla_5snp,immune_vdj_n8_d15,immune_vdj_n8_d5,interspersed_n4_d0,interspersed_n4_d3,line_5trunc_d10,microsatellite_AAT_trinucleotide_c100_d0,microsatellite_CAG_huntington_c100_d0,microsatellite_CAG_huntington_c100_d3,microsatellite_CAG_huntington_c50_d0,microsatellite_CAG_huntington_c50_d3,microsatellite_CA_dinucleotide_c100_d0,mixed_whole_locus,nested_cag_in_satellite,satellite_21bp,sine_alu_n3_d15,sine_alu_n3_d5,tandem_period2,tandem_period3,tandem_period4,tandem_period5,tandem_period6,tandem_period7",c72118463d9121ff66cdc9b3ca9ba28244452ffa,sine_alu_n3_d5,sine_alu_n3_d5,"SINE/Alu-like: 3 dispersed copies, internal period-5 repeat + poly-A, 5% divergence",sine_alu,sine_alu_interspersed,5,1.0,3,0.05,33,composite,1,false,270,1,25,0.02,6,15,1.0,0.638888888888889,0.17108946472027903,96.33333333333333,true,
1,prime_k_ablation_denovo_degree_repeatclass_20260712,local-smoke,"collision_distinct_9bp,collision_shared_9bp,control_nonrepetitive,immune_cassette_n4_d10,immune_mhc_hla_5snp,immune_vdj_n8_d15,immune_vdj_n8_d5,interspersed_n4_d0,interspersed_n4_d3,line_5trunc_d10,microsatellite_AAT_trinucleotide_c100_d0,microsatellite_CAG_huntington_c100_d0,microsatellite_CAG_huntington_c100_d3,microsatellite_CAG_huntington_c50_d0,microsatellite_CAG_huntington_c50_d3,microsatellite_CA_dinucleotide_c100_d0,mixed_whole_locus,nested_cag_in_satellite,satellite_21bp,sine_alu_n3_d15,sine_alu_n3_d5,tandem_period2,tandem_period3,tandem_period4,tandem_period5,tandem_period6,tandem_period7",c72118463d9121ff66cdc9b3ca9ba28244452ffa,sine_alu_n3_d5,sine_alu_n3_d5,"SINE/Alu-like: 3 dispersed copies, internal period-5 repeat + poly-A, 5% divergence",sine_alu,sine_alu_interspersed,5,1.0,3,0.05,35,composite,5,true,270,1,25,0.02,6,15,1.0,0.3728395061728395,0.08829016467234176,99.0,true,
1,prime_k_ablation_denovo_degree_repeatclass_20260712,local-smoke,"collision_distinct_9bp,collision_shared_9bp,control_nonrepetitive,immune_cassette_n4_d10,immune_mhc_hla_5snp,immune_vdj_n8_d15,immune_vdj_n8_d5,interspersed_n4_d0,interspersed_n4_d3,line_5trunc_d10,microsatellite_AAT_trinucleotide_c100_d0,microsatellite_CAG_huntington_c100_d0,microsatellite_CAG_huntington_c100_d3,microsatellite_CAG_huntington_c50_d0,microsatellite_CAG_huntington_c50_d3,microsatellite_CA_dinucleotide_c100_d0,mixed_whole_locus,nested_cag_in_satellite,satellite_21bp,sine_alu_n3_d15,sine_alu_n3_d5,tandem_period2,tandem_period3,tandem_period4,tandem_period5,tandem_period6,tandem_period7",c72118463d9121ff66cdc9b3ca9ba28244452ffa,sine_alu_n3_d15,sine_alu_n3_d15,"SINE/Alu-like: 3 dispersed copies, internal period-5 repeat + poly-A, 15% divergence",sine_alu,sine_alu_interspersed,5,1.0,3,0.15,9,composite,1,false,270,1,25,0.02,6,15,0.5657698056801195,0.2037037037037037,0.0,124.66666666666667,true,
1,prime_k_ablation_denovo_degree_repeatclass_20260712,local-smoke,"collision_distinct_9bp,collision_shared_9bp,control_nonrepetitive,immune_cassette_n4_d10,immune_mhc_hla_5snp,immune_vdj_n8_d15,immune_vdj_n8_d5,interspersed_n4_d0,interspersed_n4_d3,line_5trunc_d10,microsatellite_AAT_trinucleotide_c100_d0,microsatellite_CAG_huntington_c100_d0,microsatellite_CAG_huntington_c100_d3,microsatellite_CAG_huntington_c50_d0,microsatellite_CAG_huntington_c50_d3,microsatellite_CA_dinucleotide_c100_d0,mixed_whole_locus,nested_cag_in_satellite,satellite_21bp,sine_alu_n3_d15,sine_alu_n3_d5,tandem_period2,tandem_period3,tandem_period4,tandem_period5,tandem_period6,tandem_period7",c72118463d9121ff66cdc9b3ca9ba28244452ffa,sine_alu_n3_d15,sine_alu_n3_d15,"SINE/Alu-like: 3 dispersed copies, internal period-5 repeat + poly-A, 15% divergence",sine_alu,sine_alu_interspersed,5,1.0,3,0.15,11,prime,1,false,270,1,25,0.02,6,15,0.8056801195814648,0.28765432098765426,0.018981857870402543,121.66666666666667,true,
1,prime_k_ablation_denovo_degree_repeatclass_20260712,local-smoke,"collision_distinct_9bp,collision_shared_9bp,control_nonrepetitive,immune_cassette_n4_d10,immune_mhc_hla_5snp,immune_vdj_n8_d15,immune_vdj_n8_d5,interspersed_n4_d0,interspersed_n4_d3,line_5trunc_d10,microsatellite_AAT_trinucleotide_c100_d0,microsatellite_CAG_huntington_c100_d0,microsatellite_CAG_huntington_c100_d3,microsatellite_CAG_huntington_c50_d0,microsatellite_CAG_huntington_c50_d3,microsatellite_CA_dinucleotide_c100_d0,mixed_whole_locus,nested_cag_in_satellite,satellite_21bp,sine_alu_n3_d15,sine_alu_n3_d5,tandem_period2,tandem_period3,tandem_period4,tandem_period5,tandem_period6,tandem_period7",c72118463d9121ff66cdc9b3ca9ba28244452ffa,sine_alu_n3_d15,sine_alu_n3_d15,"SINE/Alu-like: 3 dispersed copies, internal period-5 repeat + poly-A, 15% divergence",sine_alu,sine_alu_interspersed,5,1.0,3,0.15,13,prime,1,false,270,1,25,0.02,6,15,0.9409566517189837,0.3561728395061728,0.11037824149578518,113.83333333333333,true,
1,prime_k_ablation_denovo_degree_repeatclass_20260712,local-smoke,"collision_distinct_9bp,collision_shared_9bp,control_nonrepetitive,immune_cassette_n4_d10,immune_mhc_hla_5snp,immune_vdj_n8_d15,immune_vdj_n8_d5,interspersed_n4_d0,interspersed_n4_d3,line_5trunc_d10,microsatellite_AAT_trinucleotide_c100_d0,microsatellite_CAG_huntington_c100_d0,microsatellite_CAG_huntington_c100_d3,microsatellite_CAG_huntington_c50_d0,microsatellite_CAG_huntington_c50_d3,microsatellite_CA_dinucleotide_c100_d0,mixed_whole_locus,nested_cag_in_satellite,satellite_21bp,sine_alu_n3_d15,sine_alu_n3_d5,tandem_period2,tandem_period3,tandem_period4,tandem_period5,tandem_period6,tandem_period7",c72118463d9121ff66cdc9b3ca9ba28244452ffa,sine_alu_n3_d15,sine_alu_n3_d15,"SINE/Alu-like: 3 dispersed copies, internal period-5 repeat + poly-A, 15% divergence",sine_alu,sine_alu_interspersed,5,1.0,3,0.15,15,composite,5,true,270,1,25,0.02,6,15,1.0,0.32592592592592595,0.0,111.66666666666667,true,
1,prime_k_ablation_denovo_degree_repeatclass_20260712,local-smoke,"collision_distinct_9bp,collision_shared_9bp,control_nonrepetitive,immune_cassette_n4_d10,immune_mhc_hla_5snp,immune_vdj_n8_d15,immune_vdj_n8_d5,interspersed_n4_d0,interspersed_n4_d3,line_5trunc_d10,microsatellite_AAT_trinucleotide_c100_d0,microsatellite_CAG_huntington_c100_d0,microsatellite_CAG_huntington_c100_d3,microsatellite_CAG_huntington_c50_d0,microsatellite_CAG_huntington_c50_d3,microsatellite_CA_dinucleotide_c100_d0,mixed_whole_locus,nested_cag_in_satellite,satellite_21bp,sine_alu_n3_d15,sine_alu_n3_d5,tandem_period2,tandem_period3,tandem_period4,tandem_period5,tandem_period6,tandem_period7",c72118463d9121ff66cdc9b3ca9ba28244452ffa,sine_alu_n3_d15,sine_alu_n3_d15,"SINE/Alu-like: 3 dispersed copies, internal period-5 repeat + poly-A, 15% divergence",sine_alu,sine_alu_interspersed,5,1.0,3,0.15,17,prime,1,false,270,1,25,0.02,6,15,1.0,0.3425925925925926,0.006521043282095939,107.16666666666667,true,
1,prime_k_ablation_denovo_degree_repeatclass_20260712,local-smoke,"collision_distinct_9bp,collision_shared_9bp,control_nonrepetitive,immune_cassette_n4_d10,immune_mhc_hla_5snp,immune_vdj_n8_d15,immune_vdj_n8_d5,interspersed_n4_d0,interspersed_n4_d3,line_5trunc_d10,microsatellite_AAT_trinucleotide_c100_d0,microsatellite_CAG_huntington_c100_d0,microsatellite_CAG_huntington_c100_d3,microsatellite_CAG_huntington_c50_d0,microsatellite_CAG_huntington_c50_d3,microsatellite_CA_dinucleotide_c100_d0,mixed_whole_locus,nested_cag_in_satellite,satellite_21bp,sine_alu_n3_d15,sine_alu_n3_d5,tandem_period2,tandem_period3,tandem_period4,tandem_period5,tandem_period6,tandem_period7",c72118463d9121ff66cdc9b3ca9ba28244452ffa,sine_alu_n3_d15,sine_alu_n3_d15,"SINE/Alu-like: 3 dispersed copies, internal period-5 repeat + poly-A, 15% divergence",sine_alu,sine_alu_interspersed,5,1.0,3,0.15,19,prime,1,false,270,1,25,0.02,6,15,1.0,0.7592592592592592,0.3719595535337419,102.33333333333333,true,
1,prime_k_ablation_denovo_degree_repeatclass_20260712,local-smoke,"collision_distinct_9bp,collision_shared_9bp,control_nonrepetitive,immune_cassette_n4_d10,immune_mhc_hla_5snp,immune_vdj_n8_d15,immune_vdj_n8_d5,interspersed_n4_d0,interspersed_n4_d3,line_5trunc_d10,microsatellite_AAT_trinucleotide_c100_d0,microsatellite_CAG_huntington_c100_d0,microsatellite_CAG_huntington_c100_d3,microsatellite_CAG_huntington_c50_d0,microsatellite_CAG_huntington_c50_d3,microsatellite_CA_dinucleotide_c100_d0,mixed_whole_locus,nested_cag_in_satellite,satellite_21bp,sine_alu_n3_d15,sine_alu_n3_d5,tandem_period2,tandem_period3,tandem_period4,tandem_period5,tandem_period6,tandem_period7",c72118463d9121ff66cdc9b3ca9ba28244452ffa,sine_alu_n3_d15,sine_alu_n3_d15,"SINE/Alu-like: 3 dispersed copies, internal period-5 repeat + poly-A, 15% divergence",sine_alu,sine_alu_interspersed,5,1.0,3,0.15,21,composite,1,false,270,1,25,0.02,6,15,1.0,0.928395061728395,0.006048122821686869,100.83333333333333,true,
1,prime_k_ablation_denovo_degree_repeatclass_20260712,local-smoke,"collision_distinct_9bp,collision_shared_9bp,control_nonrepetitive,immune_cassette_n4_d10,immune_mhc_hla_5snp,immune_vdj_n8_d15,immune_vdj_n8_d5,interspersed_n4_d0,interspersed_n4_d3,line_5trunc_d10,microsatellite_AAT_trinucleotide_c100_d0,microsatellite_CAG_huntington_c100_d0,microsatellite_CAG_huntington_c100_d3,microsatellite_CAG_huntington_c50_d0,microsatellite_CAG_huntington_c50_d3,microsatellite_CA_dinucleotide_c100_d0,mixed_whole_locus,nested_cag_in_satellite,satellite_21bp,sine_alu_n3_d15,sine_alu_n3_d5,tandem_period2,tandem_period3,tandem_period4,tandem_period5,tandem_period6,tandem_period7",c72118463d9121ff66cdc9b3ca9ba28244452ffa,sine_alu_n3_d15,sine_alu_n3_d15,"SINE/Alu-like: 3 dispersed copies, internal period-5 repeat + poly-A, 15% divergence",sine_alu,sine_alu_interspersed,5,1.0,3,0.15,23,prime,1,false,270,1,25,0.02,6,15,1.0,0.945679012345679,0.007650337473989971,99.5,true,
1,prime_k_ablation_denovo_degree_repeatclass_20260712,local-smoke,"collision_distinct_9bp,collision_shared_9bp,control_nonrepetitive,immune_cassette_n4_d10,immune_mhc_hla_5snp,immune_vdj_n8_d15,immune_vdj_n8_d5,interspersed_n4_d0,interspersed_n4_d3,line_5trunc_d10,microsatellite_AAT_trinucleotide_c100_d0,microsatellite_CAG_huntington_c100_d0,microsatellite_CAG_huntington_c100_d3,microsatellite_CAG_huntington_c50_d0,microsatellite_CAG_huntington_c50_d3,microsatellite_CA_dinucleotide_c100_d0,mixed_whole_locus,nested_cag_in_satellite,satellite_21bp,sine_alu_n3_d15,sine_alu_n3_d5,tandem_period2,tandem_period3,tandem_period4,tandem_period5,tandem_period6,tandem_period7",c72118463d9121ff66cdc9b3ca9ba28244452ffa,sine_alu_n3_d15,sine_alu_n3_d15,"SINE/Alu-like: 3 dispersed copies, internal period-5 repeat + poly-A, 15% divergence",sine_alu,sine_alu_interspersed,5,1.0,3,0.15,25,composite,5,true,270,1,25,0.02,6,15,1.0,0.6635802469135802,0.3939558209281393,97.66666666666667,true,
1,prime_k_ablation_denovo_degree_repeatclass_20260712,local-smoke,"collision_distinct_9bp,collision_shared_9bp,control_nonrepetitive,immune_cassette_n4_d10,immune_mhc_hla_5snp,immune_vdj_n8_d15,immune_vdj_n8_d5,interspersed_n4_d0,interspersed_n4_d3,line_5trunc_d10,microsatellite_AAT_trinucleotide_c100_d0,microsatellite_CAG_huntington_c100_d0,microsatellite_CAG_huntington_c100_d3,microsatellite_CAG_huntington_c50_d0,microsatellite_CAG_huntington_c50_d3,microsatellite_CA_dinucleotide_c100_d0,mixed_whole_locus,nested_cag_in_satellite,satellite_21bp,sine_alu_n3_d15,sine_alu_n3_d5,tandem_period2,tandem_period3,tandem_period4,tandem_period5,tandem_period6,tandem_period7",c72118463d9121ff66cdc9b3ca9ba28244452ffa,sine_alu_n3_d15,sine_alu_n3_d15,"SINE/Alu-like: 3 dispersed copies, internal period-5 repeat + poly-A, 15% divergence",sine_alu,sine_alu_interspersed,5,1.0,3,0.15,27,composite,1,false,270,1,25,0.02,6,15,1.0,0.6401234567901234,0.37001773335820376,96.5,true,
1,prime_k_ablation_denovo_degree_repeatclass_20260712,local-smoke,"collision_distinct_9bp,collision_shared_9bp,control_nonrepetitive,immune_cassette_n4_d10,immune_mhc_hla_5snp,immune_vdj_n8_d15,immune_vdj_n8_d5,interspersed_n4_d0,interspersed_n4_d3,line_5trunc_d10,microsatellite_AAT_trinucleotide_c100_d0,microsatellite_CAG_huntington_c100_d0,microsatellite_CAG_huntington_c100_d3,microsatellite_CAG_huntington_c50_d0,microsatellite_CAG_huntington_c50_d3,microsatellite_CA_dinucleotide_c100_d0,mixed_whole_locus,nested_cag_in_satellite,satellite_21bp,sine_alu_n3_d15,sine_alu_n3_d5,tandem_period2,tandem_period3,tandem_period4,tandem_period5,tandem_period6,tandem_period7",c72118463d9121ff66cdc9b3ca9ba28244452ffa,sine_alu_n3_d15,sine_alu_n3_d15,"SINE/Alu-like: 3 dispersed copies, internal period-5 repeat + poly-A, 15% divergence",sine_alu,sine_alu_interspersed,5,1.0,3,0.15,29,prime,1,false,270,1,25,0.02,6,15,1.0,0.8265432098765432,0.24243185703217615,96.0,true,
1,prime_k_ablation_denovo_degree_repeatclass_20260712,local-smoke,"collision_distinct_9bp,collision_shared_9bp,control_nonrepetitive,immune_cassette_n4_d10,immune_mhc_hla_5snp,immune_vdj_n8_d15,immune_vdj_n8_d5,interspersed_n4_d0,interspersed_n4_d3,line_5trunc_d10,microsatellite_AAT_trinucleotide_c100_d0,microsatellite_CAG_huntington_c100_d0,microsatellite_CAG_huntington_c100_d3,microsatellite_CAG_huntington_c50_d0,microsatellite_CAG_huntington_c50_d3,microsatellite_CA_dinucleotide_c100_d0,mixed_whole_locus,nested_cag_in_satellite,satellite_21bp,sine_alu_n3_d15,sine_alu_n3_d5,tandem_period2,tandem_period3,tandem_period4,tandem_period5,tandem_period6,tandem_period7",c72118463d9121ff66cdc9b3ca9ba28244452ffa,sine_alu_n3_d15,sine_alu_n3_d15,"SINE/Alu-like: 3 dispersed copies, internal period-5 repeat + poly-A, 15% divergence",sine_alu,sine_alu_interspersed,5,1.0,3,0.15,31,prime,1,false,270,1,25,0.02,6,15,1.0,0.7506172839506173,0.20495463269512007,96.0,true,
1,prime_k_ablation_denovo_degree_repeatclass_20260712,local-smoke,"collision_distinct_9bp,collision_shared_9bp,control_nonrepetitive,immune_cassette_n4_d10,immune_mhc_hla_5snp,immune_vdj_n8_d15,immune_vdj_n8_d5,interspersed_n4_d0,interspersed_n4_d3,line_5trunc_d10,microsatellite_AAT_trinucleotide_c100_d0,microsatellite_CAG_huntington_c100_d0,microsatellite_CAG_huntington_c100_d3,microsatellite_CAG_huntington_c50_d0,microsatellite_CAG_huntington_c50_d3,microsatellite_CA_dinucleotide_c100_d0,mixed_whole_locus,nested_cag_in_satellite,satellite_21bp,sine_alu_n3_d15,sine_alu_n3_d5,tandem_period2,tandem_period3,tandem_period4,tandem_period5,tandem_period6,tandem_period7",c72118463d9121ff66cdc9b3ca9ba28244452ffa,sine_alu_n3_d15,sine_alu_n3_d15,"SINE/Alu-like: 3 dispersed copies, internal period-5 repeat + poly-A, 15% divergence",sine_alu,sine_alu_interspersed,5,1.0,3,0.15,33,composite,1,false,270,1,25,0.02,6,15,1.0,0.638888888888889,0.17108946472027903,96.33333333333333,true,
1,prime_k_ablation_denovo_degree_repeatclass_20260712,local-smoke,"collision_distinct_9bp,collision_shared_9bp,control_nonrepetitive,immune_cassette_n4_d10,immune_mhc_hla_5snp,immune_vdj_n8_d15,immune_vdj_n8_d5,interspersed_n4_d0,interspersed_n4_d3,line_5trunc_d10,microsatellite_AAT_trinucleotide_c100_d0,microsatellite_CAG_huntington_c100_d0,microsatellite_CAG_huntington_c100_d3,microsatellite_CAG_huntington_c50_d0,microsatellite_CAG_huntington_c50_d3,microsatellite_CA_dinucleotide_c100_d0,mixed_whole_locus,nested_cag_in_satellite,satellite_21bp,sine_alu_n3_d15,sine_alu_n3_d5,tandem_period2,tandem_period3,tandem_period4,tandem_period5,tandem_period6,tandem_period7",c72118463d9121ff66cdc9b3ca9ba28244452ffa,sine_alu_n3_d15,sine_alu_n3_d15,"SINE/Alu-like: 3 dispersed copies, internal period-5 repeat + poly-A, 15% divergence",sine_alu,sine_alu_interspersed,5,1.0,3,0.15,35,composite,5,true,270,1,25,0.02,6,15,1.0,0.3728395061728395,0.08829016467234176,99.0,true,
1,prime_k_ablation_denovo_degree_repeatclass_20260712,local-smoke,"collision_distinct_9bp,collision_shared_9bp,control_nonrepetitive,immune_cassette_n4_d10,immune_mhc_hla_5snp,immune_vdj_n8_d15,immune_vdj_n8_d5,interspersed_n4_d0,interspersed_n4_d3,line_5trunc_d10,microsatellite_AAT_trinucleotide_c100_d0,microsatellite_CAG_huntington_c100_d0,microsatellite_CAG_huntington_c100_d3,microsatellite_CAG_huntington_c50_d0,microsatellite_CAG_huntington_c50_d3,microsatellite_CA_dinucleotide_c100_d0,mixed_whole_locus,nested_cag_in_satellite,satellite_21bp,sine_alu_n3_d15,sine_alu_n3_d5,tandem_period2,tandem_period3,tandem_period4,tandem_period5,tandem_period6,tandem_period7",c72118463d9121ff66cdc9b3ca9ba28244452ffa,line_5trunc_d10,line_5trunc_d10,"LINE-like: 4 5'-truncated divergent copies, 10% divergence",line,line_truncated_interspersed,0,0.0,4,0.1,9,composite,0,false,326,1,25,0.02,6,15,0.3767258382642998,0.09611451942740286,0.01630871332300768,108.0,true,
1,prime_k_ablation_denovo_degree_repeatclass_20260712,local-smoke,"collision_distinct_9bp,collision_shared_9bp,control_nonrepetitive,immune_cassette_n4_d10,immune_mhc_hla_5snp,immune_vdj_n8_d15,immune_vdj_n8_d5,interspersed_n4_d0,interspersed_n4_d3,line_5trunc_d10,microsatellite_AAT_trinucleotide_c100_d0,microsatellite_CAG_huntington_c100_d0,microsatellite_CAG_huntington_c100_d3,microsatellite_CAG_huntington_c50_d0,microsatellite_CAG_huntington_c50_d3,microsatellite_CA_dinucleotide_c100_d0,mixed_whole_locus,nested_cag_in_satellite,satellite_21bp,sine_alu_n3_d15,sine_alu_n3_d5,tandem_period2,tandem_period3,tandem_period4,tandem_period5,tandem_period6,tandem_period7",c72118463d9121ff66cdc9b3ca9ba28244452ffa,line_5trunc_d10,line_5trunc_d10,"LINE-like: 4 5'-truncated divergent copies, 10% divergence",line,line_truncated_interspersed,0,0.0,4,0.1,11,prime,0,false,326,1,25,0.02,6,15,0.5631163708086785,0.09304703476482618,0.004618237133184547,128.83333333333334,true,
1,prime_k_ablation_denovo_degree_repeatclass_20260712,local-smoke,"collision_distinct_9bp,collision_shared_9bp,control_nonrepetitive,immune_cassette_n4_d10,immune_mhc_hla_5snp,immune_vdj_n8_d15,immune_vdj_n8_d5,interspersed_n4_d0,interspersed_n4_d3,line_5trunc_d10,microsatellite_AAT_trinucleotide_c100_d0,microsatellite_CAG_huntington_c100_d0,microsatellite_CAG_huntington_c100_d3,microsatellite_CAG_huntington_c50_d0,microsatellite_CAG_huntington_c50_d3,microsatellite_CA_dinucleotide_c100_d0,mixed_whole_locus,nested_cag_in_satellite,satellite_21bp,sine_alu_n3_d15,sine_alu_n3_d5,tandem_period2,tandem_period3,tandem_period4,tandem_period5,tandem_period6,tandem_period7",c72118463d9121ff66cdc9b3ca9ba28244452ffa,line_5trunc_d10,line_5trunc_d10,"LINE-like: 4 5'-truncated divergent copies, 10% divergence",line,line_truncated_interspersed,0,0.0,4,0.1,13,prime,0,false,326,1,25,0.02,6,15,0.7859960552268244,0.11247443762781188,0.01742446495226241,139.0,true,
1,prime_k_ablation_denovo_degree_repeatclass_20260712,local-smoke,"collision_distinct_9bp,collision_shared_9bp,control_nonrepetitive,immune_cassette_n4_d10,immune_mhc_hla_5snp,immune_vdj_n8_d15,immune_vdj_n8_d5,interspersed_n4_d0,interspersed_n4_d3,line_5trunc_d10,microsatellite_AAT_trinucleotide_c100_d0,microsatellite_CAG_huntington_c100_d0,microsatellite_CAG_huntington_c100_d3,microsatellite_CAG_huntington_c50_d0,microsatellite_CAG_huntington_c50_d3,microsatellite_CA_dinucleotide_c100_d0,mixed_whole_locus,nested_cag_in_satellite,satellite_21bp,sine_alu_n3_d15,sine_alu_n3_d5,tandem_period2,tandem_period3,tandem_period4,tandem_period5,tandem_period6,tandem_period7",c72118463d9121ff66cdc9b3ca9ba28244452ffa,line_5trunc_d10,line_5trunc_d10,"LINE-like: 4 5'-truncated divergent copies, 10% divergence",line,line_truncated_interspersed,0,0.0,4,0.1,15,composite,0,false,326,1,25,0.02,6,15,1.0,0.12065439672801637,0.0025045907390421015,142.16666666666666,true,
1,prime_k_ablation_denovo_degree_repeatclass_20260712,local-smoke,"collision_distinct_9bp,collision_shared_9bp,control_nonrepetitive,immune_cassette_n4_d10,immune_mhc_hla_5snp,immune_vdj_n8_d15,immune_vdj_n8_d5,interspersed_n4_d0,interspersed_n4_d3,line_5trunc_d10,microsatellite_AAT_trinucleotide_c100_d0,microsatellite_CAG_huntington_c100_d0,microsatellite_CAG_huntington_c100_d3,microsatellite_CAG_huntington_c50_d0,microsatellite_CAG_huntington_c50_d3,microsatellite_CA_dinucleotide_c100_d0,mixed_whole_locus,nested_cag_in_satellite,satellite_21bp,sine_alu_n3_d15,sine_alu_n3_d5,tandem_period2,tandem_period3,tandem_period4,tandem_period5,tandem_period6,tandem_period7",c72118463d9121ff66cdc9b3ca9ba28244452ffa,line_5trunc_d10,line_5trunc_d10,"LINE-like: 4 5'-truncated divergent copies, 10% divergence",line,line_truncated_interspersed,0,0.0,4,0.1,17,prime,0,false,326,1,25,0.02,6,15,1.0,0.15337423312883433,0.02107431170223027,144.0,true,
1,prime_k_ablation_denovo_degree_repeatclass_20260712,local-smoke,"collision_distinct_9bp,collision_shared_9bp,control_nonrepetitive,immune_cassette_n4_d10,immune_mhc_hla_5snp,immune_vdj_n8_d15,immune_vdj_n8_d5,interspersed_n4_d0,interspersed_n4_d3,line_5trunc_d10,microsatellite_AAT_trinucleotide_c100_d0,microsatellite_CAG_huntington_c100_d0,microsatellite_CAG_huntington_c100_d3,microsatellite_CAG_huntington_c50_d0,microsatellite_CAG_huntington_c50_d3,microsatellite_CA_dinucleotide_c100_d0,mixed_whole_locus,nested_cag_in_satellite,satellite_21bp,sine_alu_n3_d15,sine_alu_n3_d5,tandem_period2,tandem_period3,tandem_period4,tandem_period5,tandem_period6,tandem_period7",c72118463d9121ff66cdc9b3ca9ba28244452ffa,line_5trunc_d10,line_5trunc_d10,"LINE-like: 4 5'-truncated divergent copies, 10% divergence",line,line_truncated_interspersed,0,0.0,4,0.1,19,prime,0,false,326,1,25,0.02,6,15,1.0,0.15746421267893662,0.02059254948903739,142.83333333333334,true,
1,prime_k_ablation_denovo_degree_repeatclass_20260712,local-smoke,"collision_distinct_9bp,collision_shared_9bp,control_nonrepetitive,immune_cassette_n4_d10,immune_mhc_hla_5snp,immune_vdj_n8_d15,immune_vdj_n8_d5,interspersed_n4_d0,interspersed_n4_d3,line_5trunc_d10,microsatellite_AAT_trinucleotide_c100_d0,microsatellite_CAG_huntington_c100_d0,microsatellite_CAG_huntington_c100_d3,microsatellite_CAG_huntington_c50_d0,microsatellite_CAG_huntington_c50_d3,microsatellite_CA_dinucleotide_c100_d0,mixed_whole_locus,nested_cag_in_satellite,satellite_21bp,sine_alu_n3_d15,sine_alu_n3_d5,tandem_period2,tandem_period3,tandem_period4,tandem_period5,tandem_period6,tandem_period7",c72118463d9121ff66cdc9b3ca9ba28244452ffa,line_5trunc_d10,line_5trunc_d10,"LINE-like: 4 5'-truncated divergent copies, 10% divergence",line,line_truncated_interspersed,0,0.0,4,0.1,21,composite,0,false,326,1,25,0.02,6,15,1.0,0.22699386503067484,0.0,137.33333333333334,true,
1,prime_k_ablation_denovo_degree_repeatclass_20260712,local-smoke,"collision_distinct_9bp,collision_shared_9bp,control_nonrepetitive,immune_cassette_n4_d10,immune_mhc_hla_5snp,immune_vdj_n8_d15,immune_vdj_n8_d5,interspersed_n4_d0,interspersed_n4_d3,line_5trunc_d10,microsatellite_AAT_trinucleotide_c100_d0,microsatellite_CAG_huntington_c100_d0,microsatellite_CAG_huntington_c100_d3,microsatellite_CAG_huntington_c50_d0,microsatellite_CAG_huntington_c50_d3,microsatellite_CA_dinucleotide_c100_d0,mixed_whole_locus,nested_cag_in_satellite,satellite_21bp,sine_alu_n3_d15,sine_alu_n3_d5,tandem_period2,tandem_period3,tandem_period4,tandem_period5,tandem_period6,tandem_period7",c72118463d9121ff66cdc9b3ca9ba28244452ffa,line_5trunc_d10,line_5trunc_d10,"LINE-like: 4 5'-truncated divergent copies, 10% divergence",line,line_truncated_interspersed,0,0.0,4,0.1,23,prime,0,false,326,1,25,0.02,6,15,1.0,0.25817995910020447,0.041988326462665,136.0,true,
1,prime_k_ablation_denovo_degree_repeatclass_20260712,local-smoke,"collision_distinct_9bp,collision_shared_9bp,control_nonrepetitive,immune_cassette_n4_d10,immune_mhc_hla_5snp,immune_vdj_n8_d15,immune_vdj_n8_d5,interspersed_n4_d0,interspersed_n4_d3,line_5trunc_d10,microsatellite_AAT_trinucleotide_c100_d0,microsatellite_CAG_huntington_c100_d0,microsatellite_CAG_huntington_c100_d3,microsatellite_CAG_huntington_c50_d0,microsatellite_CAG_huntington_c50_d3,microsatellite_CA_dinucleotide_c100_d0,mixed_whole_locus,nested_cag_in_satellite,satellite_21bp,sine_alu_n3_d15,sine_alu_n3_d5,tandem_period2,tandem_period3,tandem_period4,tandem_period5,tandem_period6,tandem_period7",c72118463d9121ff66cdc9b3ca9ba28244452ffa,line_5trunc_d10,line_5trunc_d10,"LINE-like: 4 5'-truncated divergent copies, 10% divergence",line,line_truncated_interspersed,0,0.0,4,0.1,25,composite,0,false,326,1,25,0.02,6,15,1.0,0.3041922290388548,0.05713816342074874,130.0,true,
